title; text; author
A Day In The Life; I read the news today oh boy||About a lucky man who made the grade||And though the news was rather sad||Well I just had to laugh||I saw the photograph.||He blew his mind out in a car||He didn't notice that the lights had changed||A crowd of people stood and stared||They'd seen his face before||Nobody was really sure||If he was from the House of Lords.||I saw a film today oh boy||The English Army had just won the war||A crowd of people turned away||but I just had to look||Having read the book.||I'd love to turn you on||Woke up, fell out of bed,||Dragged a comb across my head||Found my way downstairs and drank a cup,||And looking up I noticed I was late.||Found my coat and grabbed my hat||Made the bus in seconds flat||Found my way upstairs and had a smoke,||Somebody spoke and I went into a dream||I read the news today oh boy||Four thousand holes in Blackburn, Lancashire||And though the holes were rather small||They had to count them all||Now they know how many holes it takes to fill the Albert Hall.||I'd love to turn you on||; 1
Revolution; You say you want a revolution||Well you know||We all want to change the world||You tell me that it's evolution||Well you know||We all want to change the world||But when you talk about destruction||Don't you know you can count me out||Don't you know it's gonna be alright||Alright Alright||You say you got a real solution||Well you know||We'd all love to see the plan||You ask me for a contribution||Well you know||We're doing what we can||But when you want money for people with minds that hate||All I can tell you is brother you have to wait||Don't you know it's gonna be alright||Alright Alright||You say you'll change the constitution||Well you know||We all want to change your head||You tell me it's the institution||Well you know||You better free your mind instead||But if you go carrying pictures of Chairman Mao||You ain't going to make it with anyone anyhow||Don't you know know it's gonna be alright||Alright Alright||; 1
The Ballad Of John And Yoko; Standing in the dock at Southampton,||Trying to get to Holland or France.||The man in the mac said, "You've got to turn back".||You know they didn't even give us a chance.||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Finally made the plane into Paris,||Honey mooning down by the Seine.||Peter Brown called to say,||"You can make it O.K.,||You can get married in Gibraltar, near Spain".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Drove from Paris to the Amsterdam Hilton,||Talking in our beds for a week.||The newspapers said, "Say what you doing in bed?"||I said, "We're only trying to get us some peace".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Saving up your money for a rainy day,||Giving all your clothes to charity.||Last night the wife said,||"Oh boy, when you're dead||You don't take nothing with you||But your soul - think!"||Made a lightning trip to Vienna,||eating chocolate cake in a bag.||The newspapers said, "She's gone to his head,||They look just like two gurus in drag".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Caught an early plane back to London.||Fifty acorns tied in a sack.||The men from the press said, "We wish you success,||It's good to have the both of you back".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||The way things are going||They're going to crucify me.||; 1
Julia; Half of what I say is meaningless||But I say it just to reach you, Julia||Julia, Julia, oceanchild, calls me||So I sing a song of love, Julia||Julia, seashell eyes, windy smile, calls me||So I sing a song of love, Julia||Her hair of floating sky is shimmering, glimmering,||In the sun||Julia, Julia, morning moon, touch me||So I sing a song of love, Julia||When I cannot sing my heart||I can only speak my mind, Julia||Julia, sleeping sand, silent cloud, touch me||So I sing a song of love, Julia||Hum hum hum hum...calls me||So I sing a song of love for Julia, Julia, Julia||; 1
Don't Let Me Down; Don't let me down, don't let me down.||Don't let me down, don't let me down.||Nobody ever loved me like she does,||oo, she does, yeh, she does.||And if somebody loved me like she do me,||oo, she do me, yes, she does.||Don't let me down, don't let me down.||Don't let me down, don't let me down.||I'm in love for the first time.||Don't you know it's gonna last.||It's a love that lasts forever,||It's a love that had no past.||Don't let me down, don't let me down.||Don't let me down, don't let me down.||And from the first time that she really done me,||oo, she done me, she done me good.||I guess nobody ever really done me,||oo, she done me, she done me good.||Don't let me down, don't let me down.||Don't let me down, don't let me down.||; 1
How?; how can i go forward when i||don't know||which way i'm facing?||how can i go forward when i||don't know which way to turn?||how can i go forward into||something||i'm not sure of? oh no, oh no.||how can i have feeling when i||don't know||if it's a feeling?||how can i feel something if i||just don't know how to feel?||how can i have feelings when||my feelings have always been||denied? oh no, oh no.||how can i give love when i||don't||know what it is i'm giving?||how can i give love when i||just don't know how to give?||how can i give love when love||is something||i ain't never had? oh no, oh no.||you know life can be long||and you got to be strong||and the world is so tough||sometimes i feel i've had||enough. oh no, oh no.||how can we go forward when i||don't know which way||we're facing?||how can we go forward when||we don't know which way to||turn?||how can we go forward into||something we're||not sure of? oh no, oh no.||; 1
God; God is a Concept by which||we measure our pain||I'll say it again||God is a Concept by which||we measure our pain||I don't believe in magic||I don't believe in I-ching||I don't believe in Bible||I don't believe in Tarot||I don't believe in Hitler||I don't believe in Jesus||I don't believe in Kennedy||I don't believe in Buddha||I don't believe in Mantra||I don't believe in Gita||I don't believe in Yoga||I don't believe in Kings||I don't believe in Elvis||I don't believe in Zimmerman||I don't believe in Beatles||I just believe in me...and that reality||The dream is over||What can I say?||the Dream is Over||Yesterday||I was the Dreamweaver||But now I'm reborn||I was the Walrus||But now I'm John||and so dear friends||you'll just have to carry on||The Dream is over||; 1
Mother; Mother, You had Me I never had you||I wanted you but you didn't want me||So I got to tell you||Goodbye , Goodbye||Father, You left me but I never left you||I needed you but you didn't need me||So I just got to tell you||Goodbye , Goodbye||Children, Don't do what I have done||I couldn't walk so I tried to run||So I got to tell you||Goodbye , Goodbye||; 1
Stand By Me; When the night has come||And the land is dark||And the moon is the only light we see||No I won't be afraid||No I won't be afraid||Just as long as you stand, stand by me||And darling, darling stand by me||Oh, now, now, stand by me||Stand by me, stand by me||If the sky that we look upon||Should tumble and fall||And the mountain should crumble to the sea||I won't cry, I won't cry||No I won't shed a tear||Just as long as you stand, stand by me||And darling, darling stand by me||Oh, stand by me||Stand by me, stand by me, stand by me||Whenever you're in trouble won't you stand by me||Oh, now, now, stand by me||Oh, stand by me, stand by me, stand by me||Darling, darling stand by me||Stand by me||Oh stand by me, stand by me, stand by me||; 1
Jealous Guy; I was dreaming of the past||and my heart was beating fast||I began to lose control||I began to lose control||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you||I'm just a jealous guy||I was feeling insecure||You might not love me anymore||I was shivering inside||I was shivering inside||Oh I didn't mean to hurt you||I'm sorry that I made you cry||Oh my I didn't want to hurt you ||I'm just a jealous guy||[Whistling]||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you||I'm just a jealous guy||I was trying to catch your eyes||I thought that you were trying to hide ||I was swallowing my pain||I was swallowing my pain||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you ||I'm just a jealous guy||watch out baby I'm just a jealous guy||Look out baby I'm just a jealous guy||; 1
Woman; Woman I can hardly express,||My mixed emotion at my thoughtlessness,||After all I'm forever in your debt,||And woman I will try express,||My inner feelings and thankfullness,||For showing me the meaning of succsess,||oooh well, well,||oooh well, well,||Woman I know you understand||The little child inside the man,||Please remember my life is in your hands,||And woman hold me close to your heart,||However, distant don't keep us apart,||After all it is written in the stars,||oooh well, well,||oooh well, well,||Woman please let me explain,||I never mean(t) to cause you sorrow or pain,||So let me tell you again and again and again,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah)....||; 1
Beautiful Boy (Darling Boy); Close your eyes,||Have no fear,||The monsters gone,||He's on the run and your daddy's here,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Before you go to sleep,||Say a little prayer,||Every day in every way,||It's getting better and better,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Out on the ocean sailing away,||I can hardly wait,||To see you to come of age,||But I guess we'll both,||Just have to be patient,||Yes it's a long way to go,||But in the meantime,||Before you cross the street,||Take my hand,||Life is just what happens to you,||While your busy making other plans,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Darling,||Darling,||Darling Sean.||; 1
(Just Like) Starting Over; Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Why don't we take off alone,||Take a trip far, far away,||We'll be together on our own again,||Like we used to in the early days,||Well, well, well darling,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone.||; 1
Imagine; Imagine there's no heaven||It's easy if you try||No hell below us||Above us only sky||Imagine all the people||Living for today...||Imagine there's no countries||It isn't hard to do||Nothing to kill or die for||And no religion too||Imagine all the people||Living life in peace...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will be as one||Imagine no possessions||I wonder if you can||No need for greed or hunger||A brotherhood of man||Imagine all the people||Sharing all the world...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will live as one||; 1
New York City; Standing on the corner||Just me and yoko ono||We was waiting for jerry to land||Up come a man with the guitar||in his hand||Singing "have a marijuana if you can"||His name was Davis Peel||And we found that he was real||He sangs"The pope smokes||dope everyday"||Up come a police man shoved||us up the street||Singin, "power to the||people today!"||NYC...NYC...NYC||Que pasa Ny?...Que pasa NY?||Well we went to max's||Kansas City||Got down the nitty gritty||With the Elephants Memory||Band||Laid something down||As the news spread around||About the Plastic Ono||Elephants Memory Band!||Well we played some funky||boogie||And laid some tutti frutti||Singing "Long tall sally's||a man"||Up come a preachman trying to be a teacher||Singing "God's a red herring in grag!"||NYC...NYC...NYC||Que pasa Ny?...Que pasa NY?||Well we did the Staten||Island Ferry||Making movies for the telly||Played the fillmore and||Apollo for freedom,||Tried to shake our image||Just a cycling through||the village||But found that we had left it||back in london.||Well nobody came to bug us,||hustle ud or shove us||so we decided to make it||our home||If the man wants to shove||us out||We gonna jump and shout||The Statue of Liberty said,||"come!"||NYC...NYC...NYC||Que pasa Ny?...Que pasa NY?||NYC down in the village||What a bad-ass city!||Que pasa Ny?...Que pasa NY?||; 1
It's So Hard; you got to live||you got to love you got to be||somebody you got to shove||but it's so hard, it's really hard||sometimes i feel like going||down||you got to eat||you got to drink||you got to feel something||you got to worry||it's so hard, it's really hard||sometimes i feel like going||down||but when it's good it's oh so||good||and when i hold you in||arms baby||sometimes i feel like going||down||you got to run||you got to hide||you got to keep your woman||satisfied||but it's so hard, it's really hard||sometimes i feel like going||down||; 1
Woman Is The Nigger Of The World; Woman is the nigger of||the world||Yes she is...think about it||Woman is the nigger of||the world||Think about it...do||something about it||We make her paint her||face and dance||If she won't be slave ,we||say that she don't love us||If she's real, we say she's||trying to be a man||While putting her down we||pretend that she is above us||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Ah yeah...better screem||about it||We make her bear and raise||our children||And then we leave her flat for||being a fat old mother hen||We tell her home is the only||place she would be||Then we complain that she's||too unworldly to be our friend||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yeah (think about it)||We insult her everyday on TV||And wonder why she has no||guts or confidence||When she's young we kill her||will to be free||While telling her not to be so||smart we put her down for being so dumb||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yes she is...if you belive me,||you better screem about it.||Repeat:||We make her paint her||face and dance||We make her paint her||face and dance We make her paint her||face and dance||; 1
Instant Karma (We All Shine On); Instant Karma's gonna get you||Gonna knock you right on the head||You better get yourself together||Pretty soon you're gonna be dead||What in the world you thinking of||Laughing in the face of love||What on earth you tryin' to do||It's up to you, yeah you||Instant Karma's gonna get you||Gonna look you right in the face||Better get yourself together darlin'||Join the human race||How in the world you gonna see||Laughin' at fools like me||Who in the hell d'you think you are||A super star||Well, right you are||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Ev'ryone come on||Instant Karma's gonna get you||Gonna knock you off your feet||Better recognize your brothers||Ev'ryone you meet||Why in the world are we here||Surely not to live in pain and fear||Why on earth are you there||When you're ev'rywhere||Come and get your share||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||Come on and on and on on on||Yeah yeah, alright, uh huh, ah||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||On and on and on on and on||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||Like the moon and the stars and the sun||; 1
Mother; Mother, You had Me I never had you||I wanted you but you didn't want me||So I got to tell you||Goodbye , Goodbye||Father, You left me but I never left you||I needed you but you didn't need me||So I just got to tell you||Goodbye , Goodbye||Children, Don't do what I have done||I couldn't walk so I tried to run||So I got to tell you||Goodbye , Goodbye||; 1
Come Together; Here come old flattop he come grooving up slowly||He got joo-joo eyeball he one holy roller||He got hair down to his knee||Got to be a joker he just do what he please||He wear no shoeshine he got toe-jam football||He got monkey finger he shoot coca-cola||He say "I know you, you know me"||One thing I can tell you is you got to be free||Come together right now over me||He bag production he got walrus gumboot||He got Ono sideboard he one spinal cracker||He got feet down below his knee||Hold you in his armchair you can feel his disease||Come together right now over me||He roller-coaster he got early warning||He got muddy water he one mojo filter||He say "One and one and one is three"||Got to be good-looking 'cause he's so hard to see||Come together right now over me||; 1
Imagine; Imagine there's no heaven||It's easy if you try||No hell below us||Above us only sky||Imagine all the people||Living for today...||Imagine there's no countries||It isn't hard to do||Nothing to kill or die for||And no religion too||Imagine all the people||Living life in peace...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will be as one||Imagine no possessions||I wonder if you can||No need for greed or hunger||A brotherhood of man||Imagine all the people||Sharing all the world...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will live as one||; 1
Cold Turkey; Temperature's rising||Fever is high||Can't see no future||Can't see no sky||My feet are so heavy||So is my head||I wish I was a baby||I wish I was dead||Cold turkey has got me on the run||My body is aching||Goose-pimple bone||Can't see no body||Leave me alone||My eyes are wide open||Can't get to sleep||One thing I'm sure of||I'm in at the deep freeze||Cold turkey has got me on the run||Cold turkey has got me on the run||Thirty-six hours||Rolling in pain||Praying to someone||Free me again||Oh I'll be a good boy||Please make me well||I promise you anything||Get me out of this hell||Cold turkey has got me on the run||Oh, oh, oh, oh||; 1
Give Peace A Chance; Ev'rybody's talking about||Bagism, Shagism, Dragism, Madism, Ragism, Tagism||This-ism, that-ism, is-m, is-m, is-m.||All we are saying is give peace a chance||All we are saying is give peace a chance||C'mon||Ev'rybody's talking about Ministers,||Sinisters, Banisters and canisters||Bishops and Fishops and Rabbis and Pop eyes,||And bye bye, bye byes.||All we are saying is give peace a chance||; 1
I'm Stepping Out; Woke up this morning blues around my head||No need to ask the reason why||Went to the kitchen and lit a cigarette||Blew my worries to the sky||I'm stepping out||I'm stepping out||I'm stepping out||I'm stepping out||If it don't feel right you don't have to do it||Just leave a message on the phone and tell them to screw it||After all is said and done you can't go pleasin' everyone||So screw it...||I'm stepping out||I'm stepping out||I'm stepping out baby||I'm stepping out||Baby's sleeping the cats have all been blessed||Ain't nothing doing on TV (summer repeats)||Put on my space suit I got to look my best||I'm going out to do the city||I'm stepping out||I'm stepping out||I'm stepping out babe||I'm stepping out (boogie)||I'm stepping out (hold it down)||I'm stepping out||I'm stepping out||Gotta gotta gotta gotta get out||I'm stepping out babe||Just awhile||Ain't been out for days...||; 1
Sleepless Night; Sleepless night||The moon is bright||All I'm asking for is||Three minute love||Legs||What am I going to do with my legs||They're so hot||They won't stay on the cot||And they're screaming!||Sleepless night||The moon is bright||All I'm asking for is||Three minute love||Head||What am I going to do with my head||It's so light||It just gives me the fright||It's full of champagne and dreams||Sleepless night||All um umm||All I'm asking for is||Three minute love||This brush must sell like crazy||I mean there's a lot of lonely people out there||I wanna go to the ball||I wanna give it all||I'll take it all||Sleepless night||All I'm asking for is...||What am I asking for?||; 1
I Don't Wanna Face It; Say you're looking for a place to go||Where nobody knows your name||You're looking for oblivion||With one||Eye on the Hall of Fame||I don't wanna face it oh no||I don't wanna face it no no no no||Well I can dish it out||But I just can't take it||Say you're looking for some peace and love||Leader of a big old band||You wanna save humanity||But it's people that you just can't stand||I don't wanna face it oh no||I don't wanna face it no no no no||Well I can sing for my supper||But I just can't make it||Well now you're lookin' for a world of truth||Trying to find a better way||The time has come to see yourself||You always look the other way||I don't wanna face it oh no||I don't wanna face it no no no no||Well I can see the promised land||And I know I can make it!||I don't wanna face it I know||I don't wanna face it oh no||I don't wanna face it oh no||I don't wanna face it||I don't wanna face it||I just can't face it no more||Every time I look in the mirror||I don't see anybody there||; 1
Don't Be Scared; Don't be scared||Don't be scared||Don't be scared to love||Better to love than never love at all||Don't be scared||Don't be shy||Don't be shy||Don't be shy to tell||You may lose the chance to tell||Don't be shy||When your hearts are lit||Drop your survival kit||Then you never have to||Run or split||Sun in the east||Moon in the west||This boat's moving slow||There's no land in sight at all||Away we go||Don't be scared||Don't be scared||Don't be scared to love||It's better to love than never love at all||Don't be scared||; 1
Nobody Told Me; Everybody's talking and no one says a word||Everybody's making love and no one really cares||There's Nazis in the bathroom just below the stairs||Always something happening and nothing going on||There's always something cooking and nothing in the pot||They're starving back in China so finish what you got||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Strange days indeed -- strange days indeed||Everybody's runnin' and no one makes a move||Everyone's a winner and nothing left to lose||There's a little yellow idol to the north of Katmandu||Everybody's flying and no one leaves the ground||Everybody's crying and no one makes a sound||There's a place for us in the movies you just gotta lay around||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Strange days indeed -- most peculiar, mama||Everybody's smoking and no one's getting high||Everybody's flying and never touch the sky||There's a UFO over New York and I ain't too surprised||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Strange days indeed -- most peculiar, mama||; 1
O' Sanity; It's only sane to be insane||Psychotic builds a castle||And neurotic lives in it||I don't know what to do with my sanity||When the world's at the verge of calamity||O' sanity, o' sanity||What am I to do with you||Drink up, shoot up, anything you please||But you're always standing behind me like a devil in hell||O' sanity, o' sanity||Why don't you let me go||Let go, let go, cut it out!||; 1
Borrowed Time; When I was younger||Living confusion and deep dispair||When I was younger ah hah||Living illusion of freedom and power||When I was younger||Full of ideas and broken dreams (my friend)||When I was younger ah hah||Everything simple but not so clear||Living on borrowed time||Without a thought for tomorrow||Living on borrowed time||Without a thought for tomorrow||Now I am older||The more that I see the less that I know for sure||Now I am older ah hah||The future is brighter and now is the hour||Living on borrowed time||Without a thought for tomorrow||Living on borrowed time||Without a thought for tomorrow||Good to be older||Would not exchange a single day or a year||Good to be older ah hah||Less complications everything clear||Living on borrowed time||Without a thought for tomorrow||Living on borrowed time||Without a thought for tomorrow||; 1
Your Hands; Anatano te||Konnani kereina||Anatano te||Yumenimade miru||Your hands||So beautiful||Your hands||I even dream about them||Anatano hada||Konnani atsui||Anatano hada||Yumenimade miru||Your skin||So hot||Your skin||I even dream about it||Ichinichi ni||Nando attemo||Aitarinai||Isshoni||Nando attemo||Aitarinai||In a day||No matter how many times we meet||It's not enough||In a lifetime||No matter how many times we meet||It's not enough||Isshoni||Nando attemo||Aitarinai||Ikusei ni||Nando attemo||Aitarinai||In a lifetime||No matter how many times we meet||It's not enough||In many lifetimes||No matter how many times we meet||It's not enough||Futarino koi||Konnani tsuyoi||Futarino koi||Konnani moroi||Futarino koi||Itsumademo||Our love||So strong||Our love||So frail||Our love||Forever||Anatano me||Konnani kereina||Anatano me||Your eyes||So beautiful||Your eyes||; 1
(Forgive Me) My Little Flower Princess; Forgive me my little flower princess||For crushing your delicateness||Forgive me, if you could forgive me||Forgive me my little flower princess||For selfishness||Forgive me, forgive me||Well I know there is no way to repay you||Whatever it takes I will try to||The rest of my life I will thank you (thank you, thank you)||My little...||If you'll forgive me my little flower princess||Never too late unless you can't forgive...||Time is on our side||Let's not waste another minute||'Cause I love you my little friend||I really love you||Give me just one more chance||And I'll show you -- take up the dance||Where we left off||The rest of our life is the...my little||(I'm home)||; 1
Let Me Count The Ways; Let me count the ways how I love you||It's like that gentle wind you feel at dawn||It's like that first sun that hits the dew||It's like that cloud with a gold lining telling us softly||That it'll be a good day, a good day for us||Thank you, thank you, thank you||Let me count the ways how I miss you||It's like that oak tree in my childhood garden||It's like that first summer I spent in Egypt||It's like that warm evening you read to me||Both knowing deeply||That it's a good time, a good time for us||Thank you, thank you, thank you||Let me count the ways how I see you||It's like that lake in the mountain you heard about||It's like that autumn sky that stays so blue||It's like that air around me that holds me gently||Whispering strongly that you're always there, always for me||Thank you, thank you, thank you||; 1
Grow Old With Me; Grow old along with me||The best is yet to be||When our time has come||We will be as one||God bless our love||God bless our love||Grow old along with me||Two branches of one tree||Face the setting sun||When the day is done||God bless our love||God bless our love||Spending our lives together||Man and wife together||World without end||World without end||Grow old along with me||Whatever fate decrees||We will see it through||For our love is true||God bless our love||God bless our love||; 1
You're The One; Mountains may move||River may run||But you make me be myself||You make me be||How do I tell you||How do I tell||You're the one||Stars may move||Time may run||But you make me free myself||You make me free||How do I tell you||How do I tell||You're the one||You're the one||In the world's eye||We were Laurel and Hardy||In our minds||We were Heathcliff and Cathy||In a moment of wisdom||We were a wizard and a witch||In a moment of freedom||We were Don Quijote and Sancho||In reality||We were just a boy and a girl||Who never looked back||How do I tell you||How do I tell you||How do I tell you||How do I tell you||How do I tell you||How do I tell you||How can I tell you||How could I tell you||You're the one||You're the one||You're the one||You're the one...||; 1
(Just Like) Starting Over; Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Why don't we take off alone,||Take a trip far, far away,||We'll be together on our own again,||Like we used to in the early days,||Well, well, well darling,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone.||; 1
Kiss Kiss Kiss; Kiss, Kiss, Kiss, Kiss me love,||Just one kiss, kiss will do,||Kiss, kiss kiss, kiss me love,||Just one kiss, kiss will do,||Why death,||Why Life,||Warm hearts,||Cold darts,||Kiss, kiss, kiss, kiss me love,||I'm bleeding inside,||It's a long, long story to tell,||And I can only show my hell,||Touch, touch, touch, touch me love,||Just one touch, touch will do,||Touch, touch, touch, touch me love,||Just one touch, touch will do,||Why me,||Why you,||Broken mirror,||White terror,||Touch, touch, touch, touch me love,||I'm shaking inside,||It's that faint, faint sound of the childhood bell,||Ringing in my soul,||Kiss, kiss, kiss, kiss me love,||Just one kiss, kiss will do.||; 1
Cleanup Time; Moonlight on the water,||Sun light on my face,||You and me together,||We are in our place,||The gods are in the heavens,||The angels treat us well,||The oracle has spoken,||We cast the (perfect) spell,||Now it begins - let it begin,||Cleanup Time,||(Show those mothers how to do it),||The queen is in the counting home,||Counting out the money,||The king is in the kitchen,||Making bread and honey,||No friends and yet no enemies,||Absolutely free,||No rats aboard the magic ship,||Of (perfect) harmony,||Now it begins,||Cleanup Time,||(Show those mothers how to do it),||However, far we travel,||Wherever we may roam,||The centre of the circle,||Will always be our home,||The gods are in the heavens,||The angels treat us well,||The oracle has spoken,||We cast the (perfect) spell.||; 1
Give Me Something; The food is cold,||Your eyes are cold,||The window's cold,||The bed is cold,||Give me something that's not cold,||Come on, come on,||Give me something that's not cold,||Come on, come on,||Give me something that's not cold,||Come on, come on,||The chair is hard,||Your voice is hard,||The money's hard,||The living's hard,||Give me something that's not hard,||Come on, come on,||Give me something that's not hard,||Come on, come on,||Give me something that's not hard,||Come on, come on,||Give me, give me,||And I'll give you a heartbeat,||And a bit of tear and flesh,||It's not very much but while it's there,||You can have it, you can have it.||; 1
I'm Losing You; Here in some stranger's room,||Late in the afternoon,||What am I doing here at all?||Ain't no doubt about it,||I'm losing you,||Somehow the wires have crossed,||Communication's lost,||Can't even get you on the telephone,||Just got to shout about it,||I'm losing you,||Here in the valley of indecision,||I don't know what to do,||I feel you sliping away,||I feel you sliping away,||I'm losing you,||I'm losing you,||You say your not getting enough,||But I remind you of all that bad stuff,||So waht the hell am I supposed to do?||Just put a bandaid on it?||And stop the bleeding now,||Stop the bleeding now,||I know I hurt you then,||But that was way back when,||And well, do you still have to carrey that cross?||Don't want to hear about it,||I'm losing you,||I'm losing you.||; 1
I'm Moving On; Save your sweet talk for when you score,||Keep your monday kisses for your glass lady,||I want the truth and nothing more,||I'm moving on, moving on you're getting phony,||You didn't have to tell a white lie,||You know you scored me for life,||Don't stick your fingers in my pie,||You know I'll see through your jive,||I want the truth and nothing more,||I'm moving on, moving on you're getting phony,||When you were angry you had love in your eyes,||when you were sad you had a dream in your voice,||But now your giving me your window smile,||I'm moving on, moving on you're getting phony.||; 1
Beautiful Boy (Darling Boy); Close your eyes,||Have no fear,||The monsters gone,||He's on the run and your daddy's here,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Before you go to sleep,||Say a little prayer,||Every day in every way,||It's getting better and better,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Out on the ocean sailing away,||I can hardly wait,||To see you to come of age,||But I guess we'll both,||Just have to be patient,||Yes it's a long way to go,||But in the meantime,||Before you cross the street,||Take my hand,||Life is just what happens to you,||While your busy making other plans,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Darling,||Darling,||Darling Sean.||; 1
Watching The Wheels; People say I'm crazy doing what I'm doing,||Well they give me all kinds of warnings to save me from ruin,||When I say that I'm o.k. they look at me kind of strange,||Surely your not happy now you no longer play the game,||People say I'm lazy dreaming my life away,||Well they give me all kinds of advice designed to enlighten me,||When I tell that I'm doing Fine watching shadows on the wall,||Don't you miss the big time boy you're no longer on the ball?||I'm just sitting here watching the wheels go round and round,||I really love to watch them roll,||No longer riding on the merry-go-round,||I just had to let it go,||People asking questions lost in confusion,||Well I tell them there's no problem,||Only solutions,||Well they shake their heads and they look at me as if I've lost my mind,||I tell them there's no hurry...||I'm just sitting here doing time,||I'm just sitting here watching the wheels go round and round,||I really love to watch them roll,||No longer riding on the merry-go-round,||I just had to let it go.||; 1
Yes, I'm Your Angel; Yes, I'm your angel,||I'll give you everything,||In my magic power,||So make a wish,||and I'll let it come true for you,||Tra, la, la, la,||Yes, you're my fairy,||You give me everything,||I every wanted from life,||Have I made a wish,||And is that why I have you,||Tra, la, la, la,||We believe in pumpkins that,||Turn into princesses,||And frogs that turn into princes,||We believe in moons that smile to us,||When we hurry home before midnight strikes,||Tra, la, la, la,||Yes I'm so pretty,||You're so dizzy,||And we're so happy every day,||Let's make a wish,||And let it come true for us,||I'm in your pocket,||You're in my locket,||And we're so lucky in every way,||We make a wish,||And let it come true for us,||We believe in houses built in the sky,||And love that lifts us high,||We believe in sun that looks over our,||Shoulders and brings our shadows together,||Tra, la, la, la,||Yes,||Our hearts are one,||Our bodies, too,||And it's so good (um) everytime,||We make a wish,||And let it come true for you, too,||Happy birthday, my love,||I'm your angel,||I'll give you everything,||In my magic power,||So make a wish,||And I'll let it come true for you.||; 1
