title; text; author
Girlfriend; Girlfriend i'm gonna tell your boyfriend||Tell him exactly what you're going||Tell him what you do to me||Late at night when the wind is free||Girlfriend||Girlfriend i'm show your boyfriend||Show him the letters i've been saving||Show him how you feel inside||Then our love couldn't be denied||And we're gonna have to tell him||You'll only be a girlfriend of mine||Till the river stop a-flowin'||Till the wind doesn't wanna blow||Till the flowers stop a-growin'||Till my love doesn't want to know||Girlfriend we'd better tell your boyfriend||Tell him exactly what we're doing||Tell him what he needs to know||Or he may never let you go||Yes, we're gonna have to tell him||You'll only be a girlfriend of mine||Till the river stop a-flowin'||Till the wind doesn't wanna blow||Till the flowers stop a-growin'||Till the ocean's a sea of snow||; 0
Waterfalls; Don't Go Jumping Waterfalls||Please Keep To The Lake||People Who Jump Waterfalls||Sometimes Cam Make Mistakes||And I Need Love, Yeah I Need Love||Like A Second Needs An Hour||Like A Raindrop Needs A Shower||Yeah I Need Love Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||And I Need Love, Yeah I Need Love||Like A Castle Needs A Tower||Like A Garden Needs A Flower||Yeah I Need Love Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||Don't Go Chasing Polar Bears||In The Great Unknown||Some Big Friendly Polar Bear||Might Want To Take You Home||And I Need Love, Yeah I Need Love||Like A Second Needs An Hour||Like A Raindrop Needs A Shower||Yeah I Need Love Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||Don't Run After Motor Cars||Please Stay On The Side||Someone's Glossy Motor Car||Might Take You For A Ride||And I Need Love, Yeah I Need Love||Like A Castle Needs A Tower||Like A Garden Needs A Flower||Yeah I Need Love, Said I Need Love||Like A Raindrop Needs A Shower||Like A Second Needs An Hour||Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||Don't Go Jumping Waterfalls||Please Keep To The Lake||; 0
Tomorrow; Oh, baby, don't let me down tomorrow,||Holding hands we both abandon sorrow,||Oh, for a chance to get away tomorrow.||Hey, baby's got a lazy dday on sunday,||Here's a pound, we hang around'til monday,||Oh, baby don't you let me down on sunday.||Bring a bag of bread and cheese and find a shady spot beneath the trees.||Catch abreath of country air and run your pretty fingers thro' my hair.||Tomorrow, when we both abandon sorrow.||Oh, baby, don't you let me down tomorrow,||Thro' the week we beg and steal and borrow.||Oh, for a chance to get away tomorrow.||Honey, pray for sunny skies so I can speak to rainbows in your eyes.||Let's just hope the weather man is feeling fine and doesn't spoil our plan.||Tomorrow, when we both abandon sorrow.||Oh, baby, don't you let me down tomorrow,||Holding hands we both abandon sorrow.||Oh, baby, don't let me down tomorrow.||Oh, for a chance to get away tomorrow.||Baby, don't let me down tomorrow,||baby, don't let me down tomorrow.||Oh, don't let me down,||Baby, don't let me down tomorrow.||Baby's, don't let, let me down tomorrow,||baby, don't let me down tomorrow.||; 0
Too Many People; Too many people going underground,||Too many reaching for a piece of cake.||Too many people pulled and pushed around,||Too many waiting for that lucky break.||That was your first mistake,||You took your lucky break and broke it in two.||Now what can be done for you?||You broke it in two.||Too many people sharing party lines,||Too many people ever sleeping late.||Too many people paying parking fines,||Too many hundred people losing weight.||That was your first mistake,||You took your lucky break and broke it in two.||Now what can be done for you?||You broke it in two.||Mm-mm-uh-uh.||Uh!||Too many people preaching practices,||Don't let 'em tell you what you wanna be.||Too many people holding back,||This is crazy, and baby, it's not like me.||That was your last mistake,||I find my love awake and waiting to be.||Now what can be done for you?||She's waiting for me||; 0
Call Me Back Again; Well When I, When I Was||Just A Little Baby Boy||Every Night I Would Call||Your Number Brought Me Joy.||I Called Your House, Every Night Since Then||But I Ain't Never, No No Never||Heard You Calling Me||Come On And Call Me Back Again . . . . .||Call Me Back Again.||I've Heard Your Name Every Night Since Then||But I Ain't Never, No No Never . . . . .||Well When I, When I Was||Just A Little Baby Boy||Every Night, Every Night||I Would Call Because Your Number||Brought Me Joy||Oh - I've Called Your Name||Every Night Since Then,||But I Ain't Never, No No No No Never||Heard You Calling Me||Come On And Call Me Back Again.||Call Me Back Again.||; 0
Tug Of War; It's A Tug Of War||What With One Thing And Another||It's A Tug Of War||We Expected More||But With One Thing And Another||We Were Trying To Outdo Each Other||In A Tug Of War||In Another World||In Another World We Could||Stand On Top Of The Mountain||With Our Flag Unfurled||In A Time To Come||In A Time To Come We Will Be||Dancing To The Beat Played||On A Different Drum||It's A Tug Of War||Though I Know I Mustn't Grumble||It S A Tug Of War||But I Can't Let Go||If I Do You'll Take A Tumble||And The Whole Thing Is Going To Crumble||It's A Tug Of War||Pushing Pushing, Pulling Puliing||Pushing And Pulling||In Years To Come They May Discover||What The Air We Breathe And The Life We Lead||Are All About||But It Won't Be Soon Enough||Soon Enough For Me||No It Won't Be Soon Enough||Soon Enough For Me||In Another World We Couid||Stand On Top Of The Mountain||With Our Flag Unfurled||In A Time To Come We Willbe||Dancing To The Beat Played||On A Different Drum||We Will Be Dancing To The Beat||Played On A Different Drum||We Will Be Dancing To The Beat||Played On A Different Drum||It's A Tug Of War, A Tug Of War||A Tug Of War||What With One Thing And Another||It's A Tug Of War||We Expected More||But With One Thing And Another||In A Tug Of War||Pushing Pushing, Pulling Pulling||Pushing And Pulling||; 0
Bip Bop; Bip bop, bip bip bop||Bip bop, bip bip band||Dig your bottom dollar||put it in your hand||Try to hang out||underneath the stand||Put your hands together||gonna see a band||Treat me like a good boy||Treat me like a man||Take me hair and curlers||But treat me like a man||; 0
No More Lonely Nights; I can wait another day until I call you||You've only got my heart on a string||And everything a'flutter||But another lonely night might take forever||We've only got each other to blame||It's all the same to me love||'Cause I know what I feel to be right||No more lonely nights||No more lonely nights||You my guiding light||Day or night I'm always there||May I never miss the thrill of being near you||And if it takes a couple of years||To turn your tears to laughter||I will do what I feel to be right||No more lonely nights (never be another)||No more lonely nights||You my guiding light||Day or night I'm always there||And I won't go away until you tell me so||No, I'll never go away||Yes, I know what I feel to be right||No more lonely nights (never be another)||No more lonely nights||You my guiding light||Day or night I'm always there||And I won't go away until you tell me so||No, I'll never go away||And I won't go away until you tell me so||No, I'll never go away||No more lonely nights||; 0
Reception; [Instrumental]||; 0
Getting Closer; Say You Don't Love Him, My Salamander.||Why Do You Need Him?||Oh No, Don't Answer, Oh No.||I'm Getting Closer,||I'm Getting Closer To Your Heart.||Keeping Ahead Of The Rain On The Road,||Watching My Windscreen Wipers.||Radio Play Me A Danceable Ode,||Cattle Beware Of Snipers.||When Will You See Me, My Salamander?||Now Don't Try To Tell Me||Oh No, Don't Answer, Oh No.||L'm Getting Closer,||I'm Getting Closer To Your Heart.||Hitting The Chisel And Making A Joint,||Glueing My Fingers Together.||Radio Play Me A Song With A Point,||Sailor Beware Of Weather.||L'm Getting Closer, My Salamander.||Well When Will We Be There?||Ah No, Don't Answer, Oh No.||L'm Getting Closer,||I'm Getting Closer To Your Heart.||I'm Getting Closer To Your Heart.||I'm Getting Closer To Your Heart.||; 0
We're Open Tonight; We're open tonight for fun||So bring all your friends, come on.||We're open tonight, come one, come all.||We're opening all our doors,||We're clearing back all the floors.||We're open tonight, come one, come all.||Ooh. Whoo.||Come one, come all.||We're open tonight.||; 0
Spin It On; (This is it)||Spin it on, don't stop. Take it back to the top.||'Cos I gotwhole lotta love for you||I wanna spin it on. Spin it on!||Off to the flicks with the piddle in her nicks, to the fair with her hair||in curlers.||Their cousins didn't get all down to the pleasure dome||Their cousins didn't send their night in an aircraft hanger.||Memories . . .!||Spin it on, don't stop. Take it back to the top.||'Cos I got whole lotta love for you||That's why I wanna spin it on. Spin it on! Spin it on!||Spin it on!||Spin it on, don't stop. Take it back to the top||'Cos I got whole lotta love for you||That's why I wanna spin it on. Spin it on!||Off to the fields with a missionary's zeal for the life||of the wife of the farmer||Their cousins didn't get all down to the billiard hall||Their cousins didn't spend their time on a pinball table.||Memories . . .!||Spin it on, don't stop. Take it back to the top||'Cos I got whole lotta love for you.||I wanna spin it on. Spin it on!||Spin it on! Spin it on! I wanna spin it on! I wanna spin it on!||Spin it on! Don't Stop! Take it back to the top!||'Cos I got a whole lotta for you!||; 0
Again And Again And Again; Now you don't wanna be the little woman||No you don't want to be the little woman||I love. No, no, no, no. I love.||Now you don't wanna stay in my school||You don't wanna be the one that's cool.||You don't wanna be the little woman I love.||You're up all night and we can let it hang out right. (Yeah!)||I said good-bye to all my expectations the day you walked out of my life.||Winter time is coming now||Gimme a sign if you can somehow.||Make it clear where you're heading for||Will I see you someday at my door?||Taking it all into consideration||Love's a game I never win.||I've been in very simil'r situations,||Again and again and again.||Oh, no. Now you don't wanna be the little woman||No, you don't want to be the little woman||I love. No, no, no, no. I love.||Now you don't wanna stay in my home||You just wanna be on your own.||You don't wanna be the little woman I love.||Take it away!||[guitar solo]||Ah, yeah!||Well things were fine all the summer long||Then things changed, so where did we go wrong?||We can run but we cannot hide||In the greener grass on the other side.||Taking it all into consideraton,||Love's a game I never win.||I've been in very simil'r situations,||Again and again and again.||[repeat until fade] Again and again and again...||; 0
Old Siam, Sir; In a village in Old Siam, sir, there's a lady who's lost her way.||In an effort to find a man, sir, she found herself in the old UK.||She waited 'round in Walthamstowe, she skated 'round in Scarborough.||She waited 'round in Walthamstowe, she skated 'round in Scarborough.||In a village in old east end, sir, she mea fellow who made her real.||Took her rushes to show, this man, sir,||He met her dad at the wedding meal.||[guitar solo]||In a letter from Old Siam, sir, came an awful tale of woe.||She decided the only answer was to get off a pile of dough.||She waited 'round in Walthamstowe, she skated 'round in Scarborough.||She waited 'round in Walthamstowe, she skated 'round in Scarborough.||When a relative told her man, sir, he directed her not to stay.||In a village in Old Siam, sir, there's a lady who'se lost her way.||[guitar solo]||In a village in Old Siam, sir, there's a lady who'se lost her way.||In an effort to find a man, sir, she found herself in the old UK.||She waited 'round in Walthamstowe, she skated 'round in Scarborough.||She waited 'round in Walthamstowe, she skated 'round in Scarborough.||[repeat first two lines of last verse, then repeat until fade:]||Walthamstowe . . . Scarborough . . .||; 0
Arrow Through Me; Ooh, baby, you couldn't have done a worse thing to me||If you'da taken an arrow and run it right through me. ooh.||Ooh baby, a bird in the hand is worth two flyin'||But when it came to love, I'd knew you'd be lyin'.||It could have been a finer thing,||Would have been a major attraction||With no other thing: offering a note of distraction.||come on, get up, get under way, bring your love.||Ooh baby, you wouldn't have found a more down hero||If you'da started at nothing and counted to ze-e-ro.||oo-oo-oo.||Ooh baby, you couldn't have done a worse thing to me||If you'da taken an arrow and run it right through me.||It could have been a finer thing||Would have been amajor attraction||If no other thing than offering a no love distraction||Come on, get up, get under way, bring your love.||Ooh baby, you wouldn't have found a more down hero||If you'da started at nothing and counted the ze-e-ro.||; 0
Rockestra Theme; With a bird in the hand he says: why no dinner?||; 0
To You; Well if the same thing happened to you||Would you still put me through what you put me through?||If it happened to you. What if it happened to you?||What if it happened a man kept shaking you down||But you can't get a ride to his side of town?||If it happened to you. What if it happened to you?||What if happened to you? Keep it out of my shoes.||And if you're stepping on toes, keep it outta my nose.||'Cos if the same thing happened to me||Well, it won't be as bad as it used to be.||If it happened toyou. What if it happened to you?||What if it happened to you?||What if it happened to you?||What if it happened to you, too?||What if it happens to you?||What if it happens to you?||What if happens to you? Keep it out of my shoes.||and if you're stepping on toes, keep it outta my nose.||'Cos if the same thing happened to me||Well, it won't be as bad as it used to be.||If it happened to you. What if it happened to you?||What if it happened to you?||What am I going to do?||What if it happened to you?||Well, what if happened to you?||[repeat until fade:]||What if happened to you?||; 0
After The Ball / Million Miles; After the ball, after the ball, you were the one out in the hall||You were the one, the one who would love me, after the ball.||After the ball, after the ball, you were the one out in the hall||You were the one, the one who would love me, after the ball.||Well, I arrived, looked around but the room was full of strangers||Nowhere was a freindly face to be found.||Later on, I awoke, but the party it was over||There you were waiting to bring me 'round.||How many million miles, day-oh?||How many million miles, day-oh?||When I get up, up, up in the morning, whoa! Lord I know.||When I look up, up, up in the morning, whoa! Lord I know.||How many million miles, day-oh?||How many million miles, day-oh?||How many million miles, day-oh?||; 0
Winter Rose / Love Awake; All through the summer I have followed you around||Bringing a rose for the winter that's coming||Now the snow is on the ground.||Winter rose. Winter rose.||Shine your light in the air.||Winter rose. Winter rose.||Skine your light everywhere.||Love awake. Toll the bell.||Tell the world how glad you are.||Love awake to the day||When we can make our love awake.||Lord knows we need it any time we can get it.||But if we forget it every now and then.||But if you don't feel it, later on you'll regret it.||And if we let it we could set it free, you and me.||Love awake. Tone the bell.||Tell the world how glad you are.||Love awake to the day||When we can make our love awake.||Snowfalls in the winter,||Spring brings the rain.||But it's never to long before the summer comes again.||It always comes again!||Love awake.||; 0
The Broadcast; We're got a chance and we'll take it;||We may win or we may lose;||We may even have to cut and run for it.||Well, it won't be the first time I've run||And it won't be the first time I've been caught.||It's the game that matters.||Brother, I am proud to know you.||This is one of the greatest moments I have ever experienced.||I think I sense the situation when we can all esteem it, and honour,||To breathe the rather inferior atmosphere in this station||Here along with our little friend.||I guess we should all go home and treasure the memory of his face||As the whitest thing in our museum of recollection.||And, perhaps, this good woman will also go home||And wash the face of our little brother here.||I'm inspired with a new faith in mankind.||Ladies and gentlemen, I wish to present to you||A sure enough saint only one a halo to be transferred.||Stand right on.||; 0
So Glad To See You Here; Someone's got a home tonight.||Someone's got a road tonight.||Someone's got a wad, action will be red,||You you wanna worry?||Oo, you're gonna knock 'em dead.||Someone's got a show tonight.||Someone's gotta go tonight.||Someone's doing rhyme, someone turn your mind.||Someone to lift your eyes up||Leanin' toward the light.||So glad to see you here, so glad you could come. (Yeah!)||So glad to see you here. Carry on. Carry on.||Yeah, yeah!||Oh, we're going up tonight.||Well in time to make a flight.||The airplane's standing on the runway||Engine nervously waiting for something to bite.||Got to roll tonight.||You got to roll tonight.||Some have got it bad, some have got to do it,||You got it better, and there's nothing to it. No no no no.||So glad to see you here, so glad you could come. Yeah!||So glad to see you here. Carry on. Carry on!||[repeat first verse, then say:]||"Ya, oh no no no no, yeah."||[Repeat until end:]||"We're open tonight for fun".||; 0
Baby's Request; When the moon lays his head on a pillow||And the stars settle down for a rest,||Just do me one small favour, I beg you,||Please play me my baby's request.||It's the song that we heard when we started.||Now the birds have all flown from our nest,||But you could bring back mem'ries departed||By playing my baby's request.||My baby said that she knows how it goes||But you're the one who really knows,||So go ahead, just one more time and then we'll go to bed.||[solo]||But you could bring back mem'ries departed||By playing my baby's request.||My baby says she knows how it goes but you're the one that really knows.||So go ahead, just one more time and then we'll go to bed.||When the moon lays his head on a pillow||And the star settles down for a rest,||Just do me one small favour, I beg you,||Please play me baby's request.||Mh-hm, play me baby's request.||Please! Play me my baby's request -- one more time.||; 0
Daytime Nightime Suffering; What does she get for all the love she gave you||There on the ladder of regrets?||Mighty river, give her all she gets.||What does she get for all the love she gave you||There on the ladder of regrets?||Daytime nightime suffering is all she gets.||Where all the prizes for the games she entered||With little chance of much success?||Daytime nightime suffering is all she gets.||Come on, river, all the flow||Let your love of you people show.||Come on, river, flow through me,||Let your love of you people be.||You are the river, I am the stream.||Flow mighty river through me.||What does it pay to play the leading lady||When the like the damsel in distress||Daytime nightime suffering is all she gets?||No less (no less), no more (no more)||No sea (no sea), no shore (no shore)||No sand (no sand), no pail (no pail)||No fairy tale anymore.||Come on, river, flow through me||Don't be stopped by insanity.||Come on, river, overflow,||Let your love for your neighbours show.||You are the river, I am the stream.||Flget it.||But if we forget it every now and then.||But if you don't feel it, later on you'll regret it.||And if we let it we could set it free, you and me.||; 0
Wonderful Christmastime; The moon is right||The spirits up||We're here tonight||And that's enough||Simply having a wonderful christmastime||Simply having a wonderful christmastime||The party's on||The feelin's here||That only comes||This time of year||Simply having a wonderful christmastime||Simply having a wonderful christmastime||The choir of children sing their song||Ding dong, ding dong||Ding dong, ding Ohhhh||Ohhhhhhh||Simply having a wonderful christmastime||Simply having a wonderful christmastime||The word is out||About the town||To lift a glass||Ahhh don't look down||Simply having a wonderful christmastime||Simply having a wonderful christmastime||The choir of children sing their song||They practiced all year long||Ding dong, ding dong||Ding dong, ding dong||Ding dong, ding dong||The party's on||The spirits up||We're here tonight||And that's enough||Simply having a wonderful christmastime||Simply having a wonderful christmastime||The moon is right||The spirits up||We're here tonight||And that's enough||Simply having a wonderful christmastime||Simply having a wonderful christmastime||Simply having a wonderful christmastime||Simply having a wonderful christmastime||OHHHHHHHHHHHHHH||Christmastime||; 0
Rudolph The Red-Nose Reggae; [Instrumental]||; 0
London Town; Walking down the sidewalk one purple afternoon,||I was accosted by a barker playing a simple tune upon his flute.||Toottoottoottoot.||Silver rain was falling down||Upon the dirty ground of london town.||People pass me by on my imaginary street,||Ordinary people it's impossible to meet,||Holding conversations that are always incomplete.||Well i don't know.||Oh, where are there places to go?||Someone, somewhere has to know.||I'don't know.||Out of work again,the actor entertains his wife||With the same old stories of his ordinary life.||Maybe he exaggerates the trouble and the strife.||Well, i don't know.||Oh, where are there places to go?||Someone, somewhere has to know.||Crawling down the pavement on a sunday afternoon,||I was arrested by a rozzer||Wearing a pink balloon about his foot.||Toot toot toot toot.||Silver rain was falling down||Upon the dirty ground of london town.||Someone, somewhere has to know.||Silver rain was falling down||Upon the dirty ground of london town.||; 0
Cafe On The Left Bank; Cafe on the left bank, ordinary wine||Touching all the girls with your eyes||Tiny crowd of frenchmen round a tv shop||Watching charles de gaulle make a speech||Dancing after midnight, sprawling to the car||Continental breakfast in the bar||English-speaking people drinking german beer||Talking far too loud for their ears||Cafe on the left bank, ordinary wine||Touching all the girls with your eyes||Dancing after midnight, crawling to the car||Cocktail waitress waiting in the bar||English-speaking people drinking german beer||Talking way too loud for their ears||; 0
I'm Carrying; By dawn's first light i'll come back to your room again||With my carnation hidden by the packages||I'm carrying, something||I'm carrying something for you||Ah, long time no see baby sure has been a while||And if my reappearance lacks a sense of style||I'm carrying, something||I'm carrying something for you||I'm carrying.||I'm carrying, can't help it.||I'm carrying.||I'm carrying something for you.||; 0
Backwards Traveller; Hey, did you know that i'm||Always going back in time||Rhyming slang, auld lang syne my dears||Through the years||I am the backwards traveller||Ancient wool unraveller||Sailng songs, wailing on the moon||And we were sailing songs, wailing on the moon||Wailing on the moon.||; 0
Cuff Link; [Instrumental]||; 0
Children Children; I know a tyne waterfall||A magic little place||Where we can play together||And watch the fishes race||Children children where are you||Hiding in the forest playing in the rain||I hope you not too far away||For me to see again||I know where there's a fairy||Who will invite us all to tea||But she won't let me in alone||You'll have to come with me||Children children where are you||Hiding in the forest playing in the rain||I hope you not too far away||For me to see again||I know a tyne waterfall||A magic little place||Where we can play together||And watch the fishes race||Children children where are you||Hiding in the forest playing in the rain||I hope you not too far away||For me to see again||; 0
Girlfriend; Girlfriend i'm gonna tell your boyfriend||Tell him exactly what you're going||Tell him what you do to me||Late at night when the wind is free||Girlfriend||Girlfriend i'm show your boyfriend||Show him the letters i've been saving||Show him how you feel inside||Then our love couldn't be denied||And we're gonna have to tell him||You'll only be a girlfriend of mine||Till the river stop a-flowin'||Till the wind doesn't wanna blow||Till the flowers stop a-growin'||Till my love doesn't want to know||Girlfriend we'd better tell your boyfriend||Tell him exactly what we're doing||Tell him what he needs to know||Or he may never let you go||Yes, we're gonna have to tell him||You'll only be a girlfriend of mine||Till the river stop a-flowin'||Till the wind doesn't wanna blow||Till the flowers stop a-growin'||Till the ocean's a sea of snow||; 0
I've Had Enough; You're talking to me from the back of my car||And i can't get nothing right||And then you wonder why stand at the bar||Day and night||Chorus||I've had enough||I can't put up with any more||No no no no no no no||I've had enough||I can't put up with any more||No no no no no no no||You stand behind me with a watch in your hand||And i can't get nothing done||Well, people tell me you're punctual man||But come on||Chorus||I earn the money and you take it away||When i don't know where you're from||I should be worried but they say||It'll pay for a bomb||Chorus||I've had enough||Baby you know sometimes you get a little weary||But if it ever happens honey||You just come along to me||Because you know||Chorus||; 0
With A Little Luck; With a little luck, we can help it out.||We can make this whole damn thing work out.||With a little love, we can lay it down.||Can't you feel the town exploding?||There is no end to what we can do together.||There is no end, there is no end.||The wiliow turns his back on inclement weather;||And if he can do it, we can do it, just me and you,||And a little luck, we can clear it up.||We can bring it in for a landing,||With a little luck, we can turn it on.||There can be no misunderstanding.||There is no end to what we can do together.||There is no end, there is no end.||The willow turns his back on inclement weather;||We can do it, just me and you.||With a little push, we could set it off.||We can send it rocketing skywards.||With a little love, we could shake it up.||Don't you feel the comet exploding?||With a little luck.||With a little luck.||With a little luck, a little luck, a little luck.||With a little luck.||With a little luck.||With a little luck, a little luck, a little luck.||; 0
Famous Groupies; All stand back, let the people see||Take a snap of the famous groupies for me||Behold the famous groupies||They are alike as two peas||And where the other goes, the other goes||But though the famous groupies||Are only paid in rupies||Nobody knows what the famous groupies know||And nobody goes where the famous groupies go||There was a bango player||Who kept an extra layer||Of dunlopillo mattress in his van||But when the famous groupies||Arived with their twin snoopies||Nobody saw which way the poor boy ran||Nobody does it like a famous groupie can||All stand back, let the people see||Take a snap of the famous groupies for me||There was a lead guitarist||Who lived in epping forest||And all he ever wanted was to blow||When the girls were with him||He never lost his rhythm||And nobody knows what the famous groupies know||Nobody goes where the famous groupies go||There was a classic story||Of a roadic nicknamed rory||Who used to practice voodoo on the side||When the famous twosome||Suggested something gruesome||All that they found was a crater two miles wide||Which left the music business absolutely horrified||Ladies and gentlemen, those magnificent examples of||Female pulchritude and luminosity, direct from their||Global perambulations to the very boards of this||Supremely magnificent proscenium arch - ladies and||Gentlemen; i give you famous groupies!||; 0
Deliver Your Children; Well, the rain was a-failin'||And the ground turned to mud||I was watching all the people||Running from the flood||So i started to pray||Though i ain't no prayin' man||For the lord to come a helpin'||Knowing he'd understand||Deliver your children to the good good life||Give'em peace and shelter and a fork and knife||Shine a light in the morning and a light at night||And if a thing goes wrong you'd better make it right||Well, i had me a woman||She was good and clean||She spent all day with the washing machine||But when it come to lovin'||She was never around||She was out getting dirty||All over town||Chorus||Well, i was low on money||And my truck broke down||I was on my way to the lost and found||So i took it to a dealer||I said make it run||Well, i ain't got no money||But i got me a gun||I said you robbed me before||So i'm robbing you back||And if it don't put you straight||It'll put you on the right track||Well, i ain't no devil and i ain't no saint||But i can tell a dealer by the colour of his paint||Chorus||If you want good eggs||You gotta feed that hen||And if you wanna hear some more||Well, i'll sing it again||; 0
Name And Address; Our love affair was over on the second day||You packed a bag and like a birdie flew away||Meanwhile i'm sitting here, i'm getting in a mess||If you want my love, leave your name and address||I used to love you baby, when i was your man||But maybe loving you is something no one man can do||Meanwhile i'm sitting here, i'm getting in a mess||If you want my love, leave your name and address||Love to feel the tingle of your heavenly caresses||Love to intermingle, a lonely single without addresses||If you want my love, leave your name and address||But if it's all over baby, you know i'll understand||Maybe i'll hate to think of you with another man||Meanwhile i'm sitting here, i'm getting in a mess||If you want my love, leave your name and address||; 0
Don't Let It Bring You Down; Though some things in life are hard to bear||Don't let it bring you down||Should the sand of time run out on you||Don't let it bring you down||Don't go down - don't go underground||Things seem strange, but they change||How they change||Up and down your carousel will go||Don't let it bring you down||Don't go down - don't get out of town||Get to know how it goes, how it goes||When the price you have to pay is high||Don't let it bring you down||; 0
Morse Moose And The Grey Goose; Right on down at the bottom of the sea||Tell me are you receiving me?||My name is morse moose and i'm calling you||The grey goose was a steady boat||People said she's never float||One night when the moon was high||The grey goose flew away||As we were sailing 'round the rocks||The mate took out his compass box||And said the wind is like a fox||But the grey goose flew away||When out upon the open sea||The admiral, the mate and me||Prepared to face eternity||But the grey goose flew away||She flew into the stormy sea||Davy jones was calling me||But heading for tranquility||The grey goose flew away||; 0
Girls' School; Sleepy head, kid sister||lying on the floor||18 years and younger, boy||Well she knows what she's waiting for||Yuki's a cool school mistress||She's an oriental princess||She shows films in the classroom, boy||The put the paper on the windows.||Ah...what can the sisters do||Ah...Girls' School||Head nurse is Sister Scala||Now she's a Spanish doll||She runs a full body out call massage parlour||From the teacher's hail||Ah...what can the sisters do||Ah...Girls' School||Well now, Roxanne's he woman trainer||She puts the Kids to bed||She gives them pills in a paper cup||And she knocks them on the head||Ah...what can the sisters do||Ah...Girls' School||Ah...what can the sisters do||Ah...Girls' School||She shows films in the classroom, boy||The put the paper on the windows.||Ah...what can the sisters do||Ah...Girls' School||; 0
Mull Of Kintyre; Mull of kintyre||Oh mist rolling in from the sea,||My desire is always to be here||Oh mull of kintyre||Far have i traveled and much have i seen||Dark distant mountains with valleys of green.||Past painted deserts the sunset's on fire||As he carries me home to the mull of kintyre.||Mull of kintyre||Oh mist rolling in from the sea,||My desire is always to be here||Oh mull of kintyre||Sweep through the heather like deer in the glen||Carry me back to the days i knew then.||Nights when we sang like a heavenly choir||Of the life and the time of the mull of kintyre.||Mull of kintyre||Oh mist rolling in from the sea,||My desire is always to be here||Oh mull of kintyre||Smiles in the sunshine||And tears in the rain||Still take me back to where my memories remain||Flickering embers growing higher and higher||As they carry me back to the mull of kintyre||Mull of kintyre||Oh mist rolling in from the sea,||My desire is always to be here||Oh mull of kintyre||Mull of kintyre||Oh mist rolling in from the sea,||My desire is always to be here||Oh mull of kintyre||; 0
Venus And Mars; Sitting In The Stand Of The Sports Arena||Waiting For The Show To Begin||Red Lights, Green Lights, Strawberry Wine,||A Good Friend Of Mine, Follows The Stars,||Venus And Mars||Are Alright Tonight.||; 0
Rock Show; What's That Man Holding In His Hand?||He Looks A Lot Like A Guy I Knew Way Back When||Its Silly Willy With Philly Band||Could Be . . . . . Oo-Ee . . . . . .||What's That Man Movin' Cross The Stage?||It Looks A Lot Like The One Used By Jimmy Page||Its Like A Relic From A Different Age||Could Be . . . . . Oo-Ee . . . . . .||If There's Rock Show||At The Concertgebow||They're Got Long Hair||At The Madison Square||You've Got Rock And Roll||At The Hollywood Bowl,||We'll Be There . . . . . . Oo Yeah . . . . . . .||The Lights Go Down - They're Back In Town O.K.||Behind The Stacks You Glimpse An Axe||The Tension Mounts You Score An Ounce Ole!||Temperatures Rise As You See The White Of Their Eyes||If There's Rock Show||At The Concertgebow||You're Got Long Hair||At The Madison Square||They've Got Rock And Roll||At The Hollywood Bowl,||We'll Be There . . . . . . Oo Yeah . . . . . . .||In My Green Metal Suit I'm Preparing To Shoot Up The City||And The Ring At The End Of My Nose Makes Me Look Rather Pretty||Its A Pity There's Nobody Here To Witness The End||Save For My Dear Old Friend And Confidante - Madamoiselle Kitty||What's That Man Movin' To And Fro?||That Decibel Meter Doesn't Seem To Be Reading Low.||But They Was Louder At The Rainbow||Could Be . . . . . Oo-Ee . . . . . .||If There's Rock Show||At The Concertgebow||They're Got Long Hair||At The Madison Square||You Got Rock And Roll||At The Hollywood Bowl,||We'll Be There . . . . . . Oo Yeah . . . . . . .||If There's Rock Show . . . . . . .||If There's Rock Show . . . . . . .||If There's Rock Show . . . . . . .||; 0
Jet; Jet! i can almost remember their funny faces||That time you told me that||You were going to be marrying soon.||And jet, i thought the only||Lonely place was on the moon.||Jet! jet!||Jet! was your father as bold as a sergeant major?||How come he told you that||You were hardly old enough yet?||And jet, i thought the major||Was a lady suffragette.||Jet! jet!||Ah, matter, want jet to always love me?||Ah, matter, want jet to always love me?||Ah, matter, much later.||Jet! with the wind in your hair of a thousand laces.||Climb on the back and we'll||Go for a ride in the sky.||And jet, i thought the major||Was a lady suffragette.||Jet! jet!||; 0
Let Me Roll It; You gave me something, i understand,||You gave me loving in the palm of my hand||I can't tell you how i feel||My heart is like a wheel||Let me roll it||Let me roll it to you||Let me roll it||Let me toll it to you||I want to tell you||And now's the time||I want to tell you that||You're going to be mine||I can't tell you how i feel||My heart is like a wheel.||Let me roll it||Let me roll it to you||Let me roll it||Let me roll it to you||; 0
