title; text; author
Woman Is The Nigger Of The World (Live); Woman is the nigger of||the world||Yes she is...think about it||Woman is the nigger of||the world||Think about it...do||something about it||We make her paint her||face and dance||If she won't be slave ,we||say that she don't love us||If she's real, we say she's||trying to be a man||While putting her down we||pretend that she is above us||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Ah yeah...better screem||about it||We make her bear and raise||our children||And then we leave her flat for||being a fat old mother hen||We tell her home is the only||place she would be||Then we complain that she's||too unworldly to be our friend||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yeah (think about it)||We insult her everyday on TV||And wonder why she has no||guts or confidence||When she's young we kill her||will to be free||While telling her not to be so||smart we put her down for being so dumb||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yes she is...if you belive me,||you better screem about it.||Repeat:||We make her paint her||face and dance||We make her paint her||face and dance We make her paint her||face and dance||; 1
It's So Hard (Live); you got to live||you got to love you got to be||somebody you got to shove||but it's so hard, it's really hard||sometimes i feel like going||down||you got to eat||you got to drink||you got to feel something||you got to worry||it's so hard, it's really hard||sometimes i feel like going||down||but when it's good it's oh so||good||and when i hold you in||arms baby||sometimes i feel like going||down||you got to run||you got to hide||you got to keep your woman||satisfied||but it's so hard, it's really hard||sometimes i feel like going||down||; 1
Come Together; Here come old flattop he come grooving up slowly||He got joo-joo eyeball he one holy roller||He got hair down to his knee||Got to be a joker he just do what he please||He wear no shoeshine he got toe-jam football||He got monkey finger he shoot coca-cola||He say "I know you, you know me"||One thing I can tell you is you got to be free||Come together right now over me||He bag production he got walrus gumboot||He got Ono sideboard he one spinal cracker||He got feet down below his knee||Hold you in his armchair you can feel his disease||Come together right now over me||He roller-coaster he got early warning||He got muddy water he one mojo filter||He say "One and one and one is three"||Got to be good-looking 'cause he's so hard to see||Come together right now over me||; 1
Happy Xmas (War Is Over); (Happy Xmas Kyoko||Happy Xmas Julian)||So this is Xmas||And what have you done||Another year over||And a new one just begun||And so this is Xmas||I hope you have fun||The near and the dear one||The old and the young||A very Merry Xmas||And a happy New Year||Let's hope it's a good one||Without any fear||And so this is Xmas (war is over)||For weak and for strong (if you want it)||For rich and the poor ones (war is over)||The world is so wrong (if you want it)||And so happy Xmas (war is over)||For black and for white (if you want it)||For yellow and red ones (war is over)||Let's stop all the fight (now)||A very Merry Xmas||And a happy New Year||Let's hope it's a good one||Without any fear||And so this is Xmas (war is over)||And what have we done (if you want it)||Another year over (war is over)||A new one just begun (if you want it)||And so happy Xmas (war is over)||We hope you have fun (if you want it)||The near and the dear one (war is over)||The old and the young (now)||A very Merry Xmas||And a happy New Year||Let's hope it's a good one||Without any fear||War is over, if you want it||War is over now||Happy Xmas||; 1
The Luck Of The Irish (Live); If you had the luck of the Irish||You'd be sorry and wish you were dead||You should have the luck of the Irish||And you'd wish you was English instead!||A thousand years of torture and hunger||Drove the people away from their land||A land full of beauty and wonder||Was raped by the British brigands! Goddamn! Goddamn!||If you could keep voices like flowers||There'd be shamrock all over the world||If you could drink dreams like Irish streams||Then the world would be high as the mountain of morn||In the 'Pool they told us the story||How the English divided the land||Of the pain, the death and the glory||And the poets of auld Eireland||If we could make chains with the morning dew||The world would be like Galway Bay||Let's walk over rainbows like leprechauns||The world would be one big Blarney stone||Why the hell are the English there anyway?||As they kill with God on their side||Blame it all on the kids the IRA||As the bastards commit genocide! Aye! Aye! Genocide!||If you had the luck of the Irish||You'd be sorry and wish you was dead||You should have the luck of the Irish||And you'd wish you was English instead!||Yes you'd wish you was English instead!||; 1
John Sinclair (Live); It ain't fair, John Sinclair||In the stir of breathing air||Won't you care for John Sinclair?||In the stair of breathing air.||Let him be, set him free||Let him be like you and me.||They give him ten for two||What else can the judges do?||Gotta, gotta.....gotta, set him free.||If he had been a soldier man||Shooting gooks in Vietnam||If he was the CIA||Selling dope and making hay||He'd be free, they'd let him be||Breatthing air, like you and me||They gave me ten for two||What more can the judges do?||Gotta, gotta....gottta set him freee.||Was he jailed for what he done?||Representing everyone||Free john now, if we can||From the clutches oof the man||Let him free, lift the lid||Bring him to his wife and kids.||They gave me ten for two||What more can the bastards do?||Gotta, gotta...gotta set him free...||; 1
Mind Games; We're playing those mind games together||Pushing the barriers planting seeds||Playing the mind guerrilla||Chanting the Mantra peace on earth||We all been playing those mind games forever||Some kinda druid dudes lifting the veil||Doing the mind guerrilla||Some call it magic the search for the grail||Love is the answer and you know that for sure||Love is a flower you got to let it grow||So keep on playing those mind games together||Faith in the future out of the now||You just can't beat on those mind guerrillas||Absolute elsewhere in the stones of your mind||Yeah we're playing those mind games together||Projecting our images in space and in time||Yes is the answer and you know that for sure||Yes is surrender you got to let it go||So keep on playing those mind games together||Doing the ritual dance in the sun||Millions of mind guerrillas||Putting their soul power to the karmic wheel||Keep on playing those mind games together||Raising the spirit of peace and love||(I want you to make love, not war||I know you've heard it before)||; 1
One Day (At A Time); You are my weakness, you are my strength||Nothing I have in the world makes better sense||Cause I'm the fish and you're the sea||When we're together or when we're apart||There's never a space in between the beat of our hearts||Cause I'm the apple and you're the tree||One day at a time is all we do||One day at a time is good for you||You are my woman, I am your man||Nothing else matters at all, now I understand||That I'm the door and you're the key||And every morning I wake in your smile||Feeling your breath on my face and the love in your eyes||Cause you're the honey and I'm the bee||One day at a time is all we do||One day at a time is good for us two (you too)||; 1
I Know (I Know); The years have passed so quickly||One thing I've understood||I am only learning||To tell the trees from wood||I know what's coming down||And I know where it's coming from||And I know and I'm sorry (yes I am)||But I never could speak my mind||And I know just how you feel||And I know now what I have done||And I know and I'm guilty||But I never could speak my mind||I know what I was missing||But now my eyes can see||I put myself in your place||As you did for me||Today I love you more than yesterday||Right now I love you more right now||Now I know what's coming down||I can feel where it's coming from||And I know it's getting better all the time||As we share in each other's minds||; 1
Real Love; All my little plans and schemes||Lost like some forgotten dream||Seems like all I really was doing||Was waiting for you||Just like little girls and boys||Playing with their little toys||Seems like all they really were doing||Was waiting for you||Don't need to be alone||No need to be alone||It's real love||It's real, yes it's real love||It's real||From this moment on I know||Exactly where my life will go||Seems that all I really was doing||Was waiting for love||Don't need to be afraid||No need to be afraid||It's real love||It's real, yes it's real love||It's real||Thought I'd been in love before,||But in my heart I wanted more||Seems like all I really was doing||Was waiting for you||Don't need to be alone||No need to be alone||It's real love||Yes it's real, yes it's real love||It's real, yes it's real love...||; 1
You Are Here; From Liverpool to Tokyo||What a way to go||From distant lands one woman one man||Let the four winds blow||Three thousand miles over the ocean||Three thousand light years from the land of the rising sun||Love has opened my eyes||Love has blown right through||Wherever you are, you are here||Three thousand miles over the ocean||Three thousand light years from the land of surprising sun||East is east and west is west||The twain shall meet||East is west and west is east||Let it be complete||Three thousand miles over the ocean||Three thousand light years from the land of the morning star||; 1
Working Class Hero; As soon as your born they make you feel small||by giving you no time instead of it all||Till the pain is so big you feel nothing at all||Working Class Hero is something to be||Working Class Hero is something to be||They hurt you at home and they hit you at school||They hate you if you're clever and despise a fool||Till you're so fucking crazy you can't follow their rules||Working Class Hero is something to be||Working Class Hero is something to be||When they've tortured and scared you for 20 odd years||then they expect you to pick a career||When you can't really function you're so full of fear||Working Class Hero is something to be||Working Class Hero is something to be||Keep you doped with religon, sex and T.V.||and you think you're so clever and classless and free||but you're still fucking peasents as far as I can see||Working Class Hero is something to be||Working Class Hero is something to be||There's room at the top I'm telling you still||but first you must learn how to smile as you kill||if you want to be like the folks on the hill||Working Class Hero is something to be||Yes , A Working Class Hero is something to be||If you want to be a hero well just follow me||If you want to be a hero well just follow me||; 1
God; God is a Concept by which||we measure our pain||I'll say it again||God is a Concept by which||we measure our pain||I don't believe in magic||I don't believe in I-ching||I don't believe in Bible||I don't believe in Tarot||I don't believe in Hitler||I don't believe in Jesus||I don't believe in Kennedy||I don't believe in Buddha||I don't believe in Mantra||I don't believe in Gita||I don't believe in Yoga||I don't believe in Kings||I don't believe in Elvis||I don't believe in Zimmerman||I don't believe in Beatles||I just believe in me...and that reality||The dream is over||What can I say?||the Dream is Over||Yesterday||I was the Dreamweaver||But now I'm reborn||I was the Walrus||But now I'm John||and so dear friends||you'll just have to carry on||The Dream is over||; 1
I Found Out; I told you before, stay away from my door||Don't give me that brother, brother, brother, brother||The freaks on the phone, won't leave me alone||So don't give me that brother, brother, brother, brother No! ||I, I found out!||I, I found out! ||Now that I showed you what I been through||Don't take nobody's word what you can do||There ain't no Jesus gonna come from the sky ||Now that I found out I know I can cry ||I, I found out!||I, I found out! ||Some of you sitting there with your cock in your hand||Don't get you nowhere don't make you a man||I heard something 'bout my Ma and my Pa||They didn't want me so they made me a star ||I, I found out!||I, I found out! ||Old Hare Krishna got nothing on you||Just keep you crazy with nothing to do||Keep you occupied with pie in the sky||There ain't no guru who can see through your eyes ||I, I found out!||I, I found out! ||I seen through junkies, I been through it all||I seen religion from Jesus to Paul||Don't let them fool you with dope and cocaine ||No one can harm you, feel your own pain ||I, I found out!||I, I found this out!||I, I found out! ||; 1
Hold On; Hold on John , John Hold on||It's gonna be alright||You gonna win the fight||Hold on Yoko , Yoko hold on||It's gonna be alright||You gonna make the flight||When you'r by yourself||And there's no-one else||You just tell yourself||To hold on||Hold on world , world hold on||It's gonna be alright||You gonna see the light||When you're one||really one||You get things done||like they've never been done||So hold on||; 1
Isolation; People say we got it made don't they know we're so afriad||we're afraid to be alone, everbody got to have a home||Isolation||Just a boy and a little girl||trying to change the whole wide world||Isolation||All the world is a little town||everybody trying to put us down||Isolation||I don't expect you to understand||after you caused so much pain||But the again you're not to blame||your just a human, a victim of the insane||We're afrain of everyone, afraid of the sun||Isolation||The Sun will never disappear||but the world my not have many years||Isolation||; 1
Love; Love is real , real is love||Love is feeling , feeling love||Love is wanting to be loved||Love is touch, touch is love||Love is reaching, reaching love||Love is asking to be loved||Love is you||You and me||Love is knowing||we can be||Love is free, free is love||Love is living, living love||Love is needed to be loved||; 1
Mother; Mother, You had Me I never had you||I wanted you but you didn't want me||So I got to tell you||Goodbye , Goodbye||Father, You left me but I never left you||I needed you but you didn't need me||So I just got to tell you||Goodbye , Goodbye||Children, Don't do what I have done||I couldn't walk so I tried to run||So I got to tell you||Goodbye , Goodbye||; 1
Remember; Remember when you were young||how the hero was never hung||always got away||Remember the man||used to leave you empty handed||Always , always let you down||If you ever change your mind||about leaving it all behind||Remember , Remember Today||Don't you worry||'Bout what you've done||Don't feel sorry||'bout the way it's gone||Remember||When you were small||How people seemed so tall||Always had their way||Remember your ma and pa||Just wishing for movie stardom||Always , Always playing a part||If you ever feel sad||And the whole world is driving you mad||Remember, Remember Today||; 1
Imagine; Imagine there's no heaven||It's easy if you try||No hell below us||Above us only sky||Imagine all the people||Living for today...||Imagine there's no countries||It isn't hard to do||Nothing to kill or die for||And no religion too||Imagine all the people||Living life in peace...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will be as one||Imagine no possessions||I wonder if you can||No need for greed or hunger||A brotherhood of man||Imagine all the people||Sharing all the world...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will live as one||; 1
Oh My Love; oh my love for the first time in||my life||my eyes are wide open||oh my lover for the first time in||my life||my eyes can see||i see the wind, oh i see the||trees||everything is clear in my heart||i see the clouds, oh i see the||sky||everything is clear in our world||oh my love for the first time in||my life||my mind is wide open||oh my lover for the first time in||my life||my mind can feel||i feel sorrow, oh i feel dreams||everything is clear in my heart||everything is clear in our world||i feel life, oh i feel love||; 1
Jealous Guy; I was dreaming of the past||and my heart was beating fast||I began to lose control||I began to lose control||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you||I'm just a jealous guy||I was feeling insecure||You might not love me anymore||I was shivering inside||I was shivering inside||Oh I didn't mean to hurt you||I'm sorry that I made you cry||Oh my I didn't want to hurt you ||I'm just a jealous guy||[Whistling]||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you||I'm just a jealous guy||I was trying to catch your eyes||I thought that you were trying to hide ||I was swallowing my pain||I was swallowing my pain||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you ||I'm just a jealous guy||watch out baby I'm just a jealous guy||Look out baby I'm just a jealous guy||; 1
How Do You Sleep?; so sgt. pepper took you by||surprise||you better see right through that||mother's eyes||those freaks was right when they||said you was you was dead||the one mistake you made was||in your head||how do you sleep?||ah how do you sleep at night?||you live with straights who tell||you you was king||jum when your mamma tell||you anything||the only thing you done was||yesterday||and since you've gone it's just||another day||how do you sleep?||ah how do you sleep at night?||a pretty face may last a year||or two||but pretty soon they'll see||what you can do||the sound you make is muzak||to my ears||you must have learned||something all those years||how do you sleep?||ah how do you sleep at night?||; 1
I Don't Want To Be A Soldier; well, i don't wanna be a||soldier mama, i don't wanna||die||well, i don't wanna be a||sailor mama, i don't wanna||fly||well, i don't wanna be a||failure mama, i don't wanna||cry||well, i don't wanna be a||soldier mama, i don't wanna||die||oh no oh no oh no oh no||well, i don't wanna be a||rich man mama, i don't wanna||cry||well, i don't wanna be a||poor man mama, i don't wanna||fly||well, i don't wanna be a||lawyer mama, i don't wanna||lie||well, i don't wanna be a||soldier mama, i don't wanna||die||oh no oh no oh no oh no oh no||oh no||well, i don't wanna be a||beggar mama, i don't wanna||die||well, i don't wanna be a||thief now mama, i don't wanna||fly||well, i don't wanna be a||churchman mama, i don't wanna||cry||well, i don't wanna be a||soldier mama, i don't wanna||die||oh no oh no oh no oh no||; 1
Give Peace A Chance; Ev'rybody's talking about||Bagism, Shagism, Dragism, Madism, Ragism, Tagism||This-ism, that-ism, is-m, is-m, is-m.||All we are saying is give peace a chance||All we are saying is give peace a chance||C'mon||Ev'rybody's talking about Ministers,||Sinisters, Banisters and canisters||Bishops and Fishops and Rabbis and Pop eyes,||And bye bye, bye byes.||All we are saying is give peace a chance||; 1
Look At Me; Look at me||what am I supposed to be?||what am I supposed to be?||Look at me||what am I supposed to be?||what am I supposed to be?||Look at me||Oh My Love Oh My Love||Here I am||what am I supposed to do?||what am I supposed to do?||Here I am||What can I do for you?||What can I do for you?||Here I am||Oh My Love Oh My Love||Look at me,Oh Please Look at me,My Love||here I am-Oh My Love||Who am I?||Nobody knows but me||Nobody knows but me||Who am I?||Nobody else can see||Just you and me||Who are we||Oh My Love Oh My Love||; 1
Real Love; All my little plans and schemes||Lost like some forgotten dream||Seems like all I really was doing||Was waiting for you||Just like little girls and boys||Playing with their little toys||Seems like all they really were doing||Was waiting for you||Don't need to be alone||No need to be alone||It's real love||It's real, yes it's real love||It's real||From this moment on I know||Exactly where my life will go||Seems that all I really was doing||Was waiting for love||Don't need to be afraid||No need to be afraid||It's real love||It's real, yes it's real love||It's real||Thought I'd been in love before,||But in my heart I wanted more||Seems like all I really was doing||Was waiting for you||Don't need to be alone||No need to be alone||It's real love||Yes it's real, yes it's real love||It's real, yes it's real love...||; 1
Twist And Shout; Well, shake it up, baby, now, (shake it up, baby)||Twist and shout. (twist and shout)||C'mon c'mon, c'mon, c'mon, baby, now, (come on baby)||Come on and work it on out. (work it on out)||Well, work it on out, honey. (work it on out)||You know you look so good. (look so good)||You know you got me goin', now, (got me goin')||Just like I knew you would. (like I knew you would)||Well, shake it up, baby, now, (shake it up, baby)||Twist and shout. (twist and shout)||C'mon, c'mon, c'mon, c'mon, baby, now, (come on baby)||Come on and work it on out. (work it on out)||You know you twist your little girl, (twist, little girl)||You know you twist so fine. (twist so fine)||Come on and twist a little closer, now, (twist a little closer)||And let me know that you're mine. (let me know you're mine)||Well, shake it up, baby, now, (shake it up, baby)||Twist and shout. (twist and shout)||C'mon, c'mon, c'mon, c'mon, baby, now, (come on baby)||Come on and work it on out. (work it on out)||You know you twist your little girl, (twist, little girl)||You know you twist so fine. (twist so fine)||Come on and twist a little closer, now, (twist a little closer)||And let me know that you're mine. (let me know you're mine)||Well, shake it, shake it, shake it, baby, now. (shake it up baby)||Well, shake it, shake it, shake it, baby, now. (shake it up baby)||Well, shake it, shake it, shake it, baby, now. (shake it up baby)||; 1
Help!; Help, I need somebody,||Help, not just anybody,||Help, you know I need someone, help.||When I was younger, so much younger than today,||I never needed anybody's help in any way.||But now these days are gone, I'm not so self assured,||Now I find I've changed my mind and opened up the doors.||Help me if you can, I'm feeling down||And I do appreciate you being round.||Help me, get my feet back on the ground,||Won't you please, please help me.||And now my life has changed in oh so many ways,||My independence seems to vanish in the haze.||But every now and then I feel so insecure,||I know that I just need you like I've never done before.||Help me if you can, I'm feeling down||And I do appreciate you being round.||Help me, get my feet back on the ground,||Won't you please, please help me.||When I was younger, so much younger than today,||I never needed anybody's help in any way.||But now these daya are gone, I'm not so self assured,||Now I find I've changed my mind and opened up the doors.||Help me if you can, I'm feeling down||And I do appreciate you being round.||Help me, get my feet back on the ground,||Won't you please, please help me, help me, help me, oh.||; 1
In My Life; There are places I'll remember||All my life though some have changed||Some forever not for better||Some have gone and some remain||All these places have their moments||With lovers and friends I still can recall||Some are dead and some are living||In my life I've loved them all||But of all these friends and lovers||There is no one compares with you||And these memories lose their meaning||When I think of love as something new||Though I know I'll never lose affection||For people and things that went before||I know I'll often stop and think about them||In my life I love you more||Though I know I'll never lose affection||For people and things that went before||I know I'll often stop and think about them||In my life I love you more||In my life I love you more||; 1
Strawberry Fields Forever; Let me take you down, 'cause I'm going to Strawberry Fields.||Nothing is real and nothing to get hungabout.||Strawberry Fields forever.||Living is easy with eyes closed, misunderstanding all you see.||It's getting hard to be someone but it all works out, it doesn't matter much to me.||Let me take you down, 'cause I'm going to Strawberry Fields.||Nothing is real and nothing to get hungabout.||Strawberry Fields forever.||No one I think is in my tree, I mean it must be high or low.||That is you can't you know tune in but it's all right, that is I think it's not too bad.||Let me take you down, 'cause I'm going to Strawberry Fields.||Nothing is real and nothing to get hungabout.||Strawberry Fields forever.||Always, no sometimes, think it's me, but you know I know when it's a dream.||I think I know I mean a 'Yes' but it's all wrong, that is I think I disagree.||Let me take you down, 'cause I'm going to Strawberry Fields.||Nothing is real and nothing to get hungabout.||Strawberry Fields forever.||Strawberry Fields forever.||; 1
A Day In The Life; I read the news today oh boy||About a lucky man who made the grade||And though the news was rather sad||Well I just had to laugh||I saw the photograph.||He blew his mind out in a car||He didn't notice that the lights had changed||A crowd of people stood and stared||They'd seen his face before||Nobody was really sure||If he was from the House of Lords.||I saw a film today oh boy||The English Army had just won the war||A crowd of people turned away||but I just had to look||Having read the book.||I'd love to turn you on||Woke up, fell out of bed,||Dragged a comb across my head||Found my way downstairs and drank a cup,||And looking up I noticed I was late.||Found my coat and grabbed my hat||Made the bus in seconds flat||Found my way upstairs and had a smoke,||Somebody spoke and I went into a dream||I read the news today oh boy||Four thousand holes in Blackburn, Lancashire||And though the holes were rather small||They had to count them all||Now they know how many holes it takes to fill the Albert Hall.||I'd love to turn you on||; 1
Revolution; You say you want a revolution||Well you know||We all want to change the world||You tell me that it's evolution||Well you know||We all want to change the world||But when you talk about destruction||Don't you know you can count me out||Don't you know it's gonna be alright||Alright Alright||You say you got a real solution||Well you know||We'd all love to see the plan||You ask me for a contribution||Well you know||We're doing what we can||But when you want money for people with minds that hate||All I can tell you is brother you have to wait||Don't you know it's gonna be alright||Alright Alright||You say you'll change the constitution||Well you know||We all want to change your head||You tell me it's the institution||Well you know||You better free your mind instead||But if you go carrying pictures of Chairman Mao||You ain't going to make it with anyone anyhow||Don't you know know it's gonna be alright||Alright Alright||; 1
The Ballad Of John And Yoko; Standing in the dock at Southampton,||Trying to get to Holland or France.||The man in the mac said, "You've got to turn back".||You know they didn't even give us a chance.||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Finally made the plane into Paris,||Honey mooning down by the Seine.||Peter Brown called to say,||"You can make it O.K.,||You can get married in Gibraltar, near Spain".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Drove from Paris to the Amsterdam Hilton,||Talking in our beds for a week.||The newspapers said, "Say what you doing in bed?"||I said, "We're only trying to get us some peace".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Saving up your money for a rainy day,||Giving all your clothes to charity.||Last night the wife said,||"Oh boy, when you're dead||You don't take nothing with you||But your soul - think!"||Made a lightning trip to Vienna,||eating chocolate cake in a bag.||The newspapers said, "She's gone to his head,||They look just like two gurus in drag".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||Caught an early plane back to London.||Fifty acorns tied in a sack.||The men from the press said, "We wish you success,||It's good to have the both of you back".||Christ you know it ain't easy,||You know how hard it can be.||The way things are going||They're going to crucify me.||The way things are going||They're going to crucify me.||; 1
Julia; Half of what I say is meaningless||But I say it just to reach you, Julia||Julia, Julia, oceanchild, calls me||So I sing a song of love, Julia||Julia, seashell eyes, windy smile, calls me||So I sing a song of love, Julia||Her hair of floating sky is shimmering, glimmering,||In the sun||Julia, Julia, morning moon, touch me||So I sing a song of love, Julia||When I cannot sing my heart||I can only speak my mind, Julia||Julia, sleeping sand, silent cloud, touch me||So I sing a song of love, Julia||Hum hum hum hum...calls me||So I sing a song of love for Julia, Julia, Julia||; 1
Don't Let Me Down; Don't let me down, don't let me down.||Don't let me down, don't let me down.||Nobody ever loved me like she does,||oo, she does, yeh, she does.||And if somebody loved me like she do me,||oo, she do me, yes, she does.||Don't let me down, don't let me down.||Don't let me down, don't let me down.||I'm in love for the first time.||Don't you know it's gonna last.||It's a love that lasts forever,||It's a love that had no past.||Don't let me down, don't let me down.||Don't let me down, don't let me down.||And from the first time that she really done me,||oo, she done me, she done me good.||I guess nobody ever really done me,||oo, she done me, she done me good.||Don't let me down, don't let me down.||Don't let me down, don't let me down.||; 1
Give Peace A Chance (Reprise); All we are saying is give peace a chance||All we are saying is give peace a chance||All we are saying is give peace a chance||All we are saying is give peace a chance||etc.||; 1
How?; how can i go forward when i||don't know||which way i'm facing?||how can i go forward when i||don't know which way to turn?||how can i go forward into||something||i'm not sure of? oh no, oh no.||how can i have feeling when i||don't know||if it's a feeling?||how can i feel something if i||just don't know how to feel?||how can i have feelings when||my feelings have always been||denied? oh no, oh no.||how can i give love when i||don't||know what it is i'm giving?||how can i give love when i||just don't know how to give?||how can i give love when love||is something||i ain't never had? oh no, oh no.||you know life can be long||and you got to be strong||and the world is so tough||sometimes i feel i've had||enough. oh no, oh no.||how can we go forward when i||don't know which way||we're facing?||how can we go forward when||we don't know which way to||turn?||how can we go forward into||something we're||not sure of? oh no, oh no.||; 1
Imagine (Rehearsal); imagine there's no heaven||it's easy if you try||no hell below us||above us only sky||imagine all the people||living for today...||imagine there's no countries||it isn't hard to do||nothing to kill or die for||and no religon too||imagine all the people||living life in peace...||imagine no possesions||iwonder if you can||no need for greed or hunger||in a brotherhood of man||imagine all the people||sharing all the world...||you may say i'm a dreamer||but i'm not the only one||i hope some day you'll join us||and the world will be as one||; 1
God; God is a Concept by which||we measure our pain||I'll say it again||God is a Concept by which||we measure our pain||I don't believe in magic||I don't believe in I-ching||I don't believe in Bible||I don't believe in Tarot||I don't believe in Hitler||I don't believe in Jesus||I don't believe in Kennedy||I don't believe in Buddha||I don't believe in Mantra||I don't believe in Gita||I don't believe in Yoga||I don't believe in Kings||I don't believe in Elvis||I don't believe in Zimmerman||I don't believe in Beatles||I just believe in me...and that reality||The dream is over||What can I say?||the Dream is Over||Yesterday||I was the Dreamweaver||But now I'm reborn||I was the Walrus||But now I'm John||and so dear friends||you'll just have to carry on||The Dream is over||; 1
Mother; Mother, You had Me I never had you||I wanted you but you didn't want me||So I got to tell you||Goodbye , Goodbye||Father, You left me but I never left you||I needed you but you didn't need me||So I just got to tell you||Goodbye , Goodbye||Children, Don't do what I have done||I couldn't walk so I tried to run||So I got to tell you||Goodbye , Goodbye||; 1
Stand By Me; When the night has come||And the land is dark||And the moon is the only light we see||No I won't be afraid||No I won't be afraid||Just as long as you stand, stand by me||And darling, darling stand by me||Oh, now, now, stand by me||Stand by me, stand by me||If the sky that we look upon||Should tumble and fall||And the mountain should crumble to the sea||I won't cry, I won't cry||No I won't shed a tear||Just as long as you stand, stand by me||And darling, darling stand by me||Oh, stand by me||Stand by me, stand by me, stand by me||Whenever you're in trouble won't you stand by me||Oh, now, now, stand by me||Oh, stand by me, stand by me, stand by me||Darling, darling stand by me||Stand by me||Oh stand by me, stand by me, stand by me||; 1
Jealous Guy; I was dreaming of the past||and my heart was beating fast||I began to lose control||I began to lose control||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you||I'm just a jealous guy||I was feeling insecure||You might not love me anymore||I was shivering inside||I was shivering inside||Oh I didn't mean to hurt you||I'm sorry that I made you cry||Oh my I didn't want to hurt you ||I'm just a jealous guy||[Whistling]||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you||I'm just a jealous guy||I was trying to catch your eyes||I thought that you were trying to hide ||I was swallowing my pain||I was swallowing my pain||I didn't mean to hurt you ||I'm sorry that I made you cry||Oh my I didn't want to hurt you ||I'm just a jealous guy||watch out baby I'm just a jealous guy||Look out baby I'm just a jealous guy||; 1
Woman; Woman I can hardly express,||My mixed emotion at my thoughtlessness,||After all I'm forever in your debt,||And woman I will try express,||My inner feelings and thankfullness,||For showing me the meaning of succsess,||oooh well, well,||oooh well, well,||Woman I know you understand||The little child inside the man,||Please remember my life is in your hands,||And woman hold me close to your heart,||However, distant don't keep us apart,||After all it is written in the stars,||oooh well, well,||oooh well, well,||Woman please let me explain,||I never mean(t) to cause you sorrow or pain,||So let me tell you again and again and again,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah)....||; 1
Beautiful Boy (Darling Boy); Close your eyes,||Have no fear,||The monsters gone,||He's on the run and your daddy's here,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Before you go to sleep,||Say a little prayer,||Every day in every way,||It's getting better and better,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Out on the ocean sailing away,||I can hardly wait,||To see you to come of age,||But I guess we'll both,||Just have to be patient,||Yes it's a long way to go,||But in the meantime,||Before you cross the street,||Take my hand,||Life is just what happens to you,||While your busy making other plans,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Darling,||Darling,||Darling Sean.||; 1
(Just Like) Starting Over; Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Why don't we take off alone,||Take a trip far, far away,||We'll be together on our own again,||Like we used to in the early days,||Well, well, well darling,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone.||; 1
Imagine; Imagine there's no heaven||It's easy if you try||No hell below us||Above us only sky||Imagine all the people||Living for today...||Imagine there's no countries||It isn't hard to do||Nothing to kill or die for||And no religion too||Imagine all the people||Living life in peace...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will be as one||Imagine no possessions||I wonder if you can||No need for greed or hunger||A brotherhood of man||Imagine all the people||Sharing all the world...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will live as one||; 1
